214,2023
214,2024
214,2025
214,2026
214,2027
214,2028
214,2029
214,2030
214,2031
215,2018
215,2019
215,2020
215,2021
215,2022
215,2023
215,2024
215,2025
215,2026
215,2027
215,2028
215,2029
215,2030
215,2031
216,2018
216,2019
216,2020
216,2021
216,2022
216,2023
216,2024
216,2025
216,2026
216,2027
216,2028
216,2029
216,2030
216,2031
199,2438
200,2438
201,2438
202,2438
203,2438
204,2438
205,2438
206,2438
207,2438
208,2438
209,2438
210,2438
211,2438
212,2438
213,2438
214,2438
215,2438
216,2438
199,2451
199,2452
200,2451
200,2452
201,2451
201,2452
202,2451
202,2452
203,2451
203,2452
204,2451
204,2452
205,2451
205,2452
206,2451
206,2452
207,2451
207,2452
208,2451
208,2452
209,2451
209,2452
210,2451
210,2452
211,2451
211,2452
212,2451
212,2452
213,2451
213,2452
214,2451
214,2452
215,2451
215,2452
216,2451
216,2452
217,3064
218,835
218,836
218,1902
219,2053
220,2053
221,3910
221,3911
222,1590
222,2913
222,2914
222,3222
224,733
224,734
224,1100
224,1550
224,2367
224,2896
224,2959
224,3020
224,3103
224,3269
224,3270
224,3271
224,3272
224,3311
224,3312
224,3316
224,3317
224,3658
224,3659
224,3850
224,3959
224,3960
224,4132
224,4191
224,4282
224,5568
224,5583
224,5584
228,264
228,265
228,536
228,893
228,3997
228,4098
228,4379
228,4380
228,4687
228,5113
228,5114
228,5378
228,5405
228,5406
228,5407
228,5408
228,5643
228,5644
231,3174
231,5217
231,5218
232,3113
232,5217
232,5218
233,5217
233,5218
237,964
238,964
237,2829
238,2829
237,3653
237,3654
238,3653
238,3654
237,4411
238,4411
237,4524
238,4524
237,4823
238,4823
237,5020
238,5020
237,5021
238,5021
237,5280
237,5281
238,5280
238,5281
239,964
239,1674
239,3173
239,3631
239,4050
240,852
240,853
241,852
241,853
240,964
241,964
240,1824
241,1824
240,1886
241,1886
240,2758
241,2758
240,3173
241,3173
240,4884
241,4884
240,5280
240,5281
241,5280
241,5281
244,733
244,734
244,899
244,900
244,901
244,902
244,903
244,904
244,1273
244,2355
244,2358
244,2526
244,3064
244,3491
244,3912
244,3913
246,713
246,1163
246,1164
246,1431
246,1432
246,1433
246,4194
246,5100
245,5449
245,5451
245,5452
253,479
254,479
253,1916
254,1916
253,2591
254,2591
253,2860
254,2860
253,3772
254,3772
253,4725
253,4726
254,4725
254,4726
253,4978
254,4978
253,5113
253,5114
254,5113
254,5114
253,5676
254,5676
256,852
256,853
256,3319
256,3734
256,3735
256,4053
259,260
259,261
260,436
260,437
261,436
261,437
260,1724
261,1724
262,2090
263,2090
264,265
264,1074
264,1607
264,1701
264,1702
264,1703
264,1704
264,1705
264,1706
264,1902
264,2180
264,2367
264,3546
264,3547
264,3631
264,3656
264,4443
264,4462
264,4938
265,934
265,935
265,1074
265,1607
265,1678
265,2180
265,2698
265,3656
265,4269
265,4270
265,4298
265,5089
265,5213
265,5356
265,5357
265,5612
266,1074
266,1536
266,1607
266,1673
266,1738
266,2505
266,2506
266,3631
266,5632
267,3211
267,4470
267,4471
268,280
268,281
269,280
269,281
270,280
270,281
268,3064
269,3064
270,3064
268,3068
269,3068
270,3068
268,3997
269,3997
270,3997
268,4373
269,4373
270,4373
271,1607
271,2590
271,3851
271,4760
271,5150
272,341
272,342
273,341
273,342
274,341
274,342
275,341
275,342
272,577
273,577
274,577
275,577
272,760
272,761
273,760
273,761
274,760
274,761
275,760
275,761
272,944
273,944
274,944
275,944
272,1183
273,1183
274,1183
275,1183
272,1231
273,1231
274,1231
275,1231
272,1248
273,1248
274,1248
275,1248
272,1299
273,1299
274,1299
275,1299
277,2342
277,3097
277,3098
277,3315
272,1406
272,1407
272,1408
272,1409
272,1410
272,1411
272,1412
272,1413
272,1414
272,1415
273,1406
273,1407
273,1408
273,1409
273,1410
273,1411
273,1412
273,1413
273,1414
273,1415
274,1406
274,1407
274,1408
274,1409
274,1410
274,1411
274,1412
274,1413
274,1414
274,1415
275,1406
275,1407
275,1408
275,1409
275,1410
275,1411
275,1412
275,1413
275,1414
275,1415
272,1420
272,1421
273,1420
273,1421
274,1420
274,1421
275,1420
275,1421
272,1427
272,1428
273,1427
273,1428
274,1427
274,1428
275,1427
275,1428
272,1533
273,1533
274,1533
275,1533
272,2224
273,2224
274,2224
275,2224
272,2627
273,2627
274,2627
275,2627
272,2849
273,2849
274,2849
275,2849
272,2896
273,2896
274,2896
275,2896
272,2898
273,2898
274,2898
275,2898
272,2901
272,2902
273,2901
273,2902
274,2901
274,2902
275,2901
275,2902
272,2904
273,2904
274,2904
275,2904
272,2939
273,2939
274,2939
275,2939
272,2940
272,2941
273,2940
273,2941
274,2940
274,2941
275,2940
275,2941
272,2959
273,2959
274,2959
275,2959
272,3126
273,3126
274,3126
275,3126
272,3187
273,3187
274,3187
275,3187
272,3206
273,3206
274,3206
275,3206
272,3390
273,3390
274,3390
275,3390
272,3410
273,3410
274,3410
275,3410
272,3483
273,3483
274,3483
275,3483
272,3642
273,3642
274,3642
275,3642
278,611
279,611
278,1200
279,1200
278,1807
278,1808
279,1807
279,1808
278,1902
279,1902
272,4649
273,4649
274,4649
275,4649
278,2090
279,2090
278,2171
279,2171
272,5022
273,5022
274,5022
275,5022
272,5092
273,5092
274,5092
275,5092
272,5117
272,5118
273,5117
273,5118
274,5117
274,5118
275,5117
275,5118
272,5119
273,5119
274,5119
275,5119
272,5122
273,5122
274,5122
275,5122
272,5147
273,5147
274,5147
275,5147
272,5233
272,5234
273,5233
273,5234
274,5233
274,5234
275,5233
275,5234
272,5244
272,5245
273,5244
273,5245
274,5244
274,5245
275,5244
275,5245
272,5417
272,5418
273,5417
273,5418
274,5417
274,5418
275,5417
275,5418
272,5838
273,5838
274,5838
275,5838
280,1273
281,1273
280,1340
280,1341
280,1342
280,1343
280,1344
281,1340
281,1341
281,1342
281,1343
281,1344
280,1590
281,1590
280,4384
281,4384
282,4174
283,1371
283,1607
283,1879
283,2387
283,2388
283,3207
283,3269
283,3270
283,3271
283,3272
283,3631
283,3727
283,3755
283,3756
283,4453
283,4473
283,4475
283,5029
283,5713
284,1329
284,1330
284,2058
284,2102
284,2103
284,4911
284,4912
284,5196
284,5598
284,5627
285,286
285,287
285,292
285,300
285,302
285,303
285,436
285,437
285,593
285,596
285,822
285,823
285,839
285,1079
285,1154
285,1265
285,1376
285,1377
285,1391
285,1492
285,1784
285,1827
285,1902
285,2188
285,2341
285,2460
285,2897
285,2893
285,2894
285,2911
285,2912
285,2962
285,2963
285,2966
285,3822
285,3828
285,4182
285,4225
285,4554
285,5338
285,5362
285,5363
285,5364
285,5365
285,5366
285,5397
285,5507
285,5612
286,302
286,303
287,302
287,303
286,1391
287,1391
286,2966
287,2966
286,4554
287,4554
288,2188
289,2188
292,371
292,372
292,529
292,530
292,676
293,294
293,486
293,5116
295,1902
295,2384
295,2389
295,2390
295,2392
295,2393
295,2394
295,2395
295,2396
295,2550
295,4343
295,4344
295,4470
295,4471
292,1607
292,3021
292,3022
292,3267
292,3268
292,3389
292,3719
292,3720
292,3721
292,4117
292,4118
292,4768
292,4786
292,4901
292,4902
292,4903
292,5737
292,5738
298,1204
299,1204
302,430
302,431
303,430
303,431
302,1588
302,1589
303,1588
303,1589
302,1701
302,1702
302,1703
302,1704
302,1705
302,1706
303,1701
303,1702
303,1703
303,1704
303,1705
303,1706
302,2090
303,2090
302,2837
302,2838
303,2837
303,2838
302,3384
303,3384
302,4191
303,4191
302,4443
303,4443
302,4463
303,4463
302,5239
303,5239
302,5629
302,5630
303,5629
303,5630
302,5747
302,5748
303,5747
303,5748
304,436
304,437
304,3064
304,3068
305,1902
306,1902
307,1590
308,1590
307,2827
308,2827
307,3209
307,3210
308,3209
308,3210
307,3256
308,3256
307,4399
307,4400
308,4399
308,4400
307,5198
307,5199
308,5198
308,5199
307,5378
308,5378
307,5417
307,5418
308,5417
308,5418
309,502
309,503
309,504
309,505
309,4012
309,4013
309,4828
311,3209
311,3210
311,5673
312,1782
312,5613
323,726
323,905
323,906
323,907
323,908
323,909
323,1171
323,1588
323,1589
323,1643
323,1644
323,1678
323,2099
323,2378
323,2379
323,2682
323,2959
323,3166
323,3269
323,3270
323,3271
323,3272
323,3944
323,4283
323,4320
323,4321
323,4356
323,4357
323,4479
323,4480
323,4649
323,5480
323,5514
313,485
314,485
315,485
316,485
317,485
318,485
319,485
320,485
321,485
322,485
313,558
314,558
315,558
316,558
317,558
318,558
319,558
320,558
321,558
322,558
313,559
313,560
314,559
314,560
315,559
315,560
316,559
316,560
317,559
317,560
318,559
318,560
319,559
319,560
320,559
320,560
321,559
321,560
322,559
322,560
313,766
313,767
313,768
313,769
313,770
313,771
313,772
313,773
314,766
314,767
314,768
314,769
314,770
314,771
314,772
314,773
315,766
315,767
315,768
315,769
315,770
315,771
315,772
315,773
316,766
316,767
316,768
316,769
316,770
316,771
316,772
316,773
317,766
317,767
317,768
317,769
317,770
317,771
317,772
317,773
318,766
318,767
318,768
318,769
318,770
318,771
318,772
318,773
319,766
319,767
319,768
319,769
319,770
319,771
319,772
319,773
320,766
320,767
320,768
320,769
320,770
320,771
320,772
320,773
321,766
321,767
321,768
321,769
321,770
321,771
321,772
321,773
322,766
322,767
322,768
322,769
322,770
322,771
322,772
322,773
313,899
313,900
313,901
313,902
313,903
313,904
314,899
314,900
314,901
314,902
314,903
314,904
315,899
315,900
315,901
315,902
315,903
315,904
316,899
316,900
316,901
316,902
316,903
316,904
317,899
317,900
317,901
317,902
317,903
317,904
318,899
318,900
318,901
318,902
318,903
318,904
319,899
319,900
319,901
319,902
319,903
319,904
320,899
320,900
320,901
320,902
320,903
320,904
321,899
321,900
321,901
321,902
321,903
321,904
322,899
322,900
322,901
322,902
322,903
322,904
324,2896
313,1183
314,1183
315,1183
316,1183
317,1183
318,1183
319,1183
320,1183
321,1183
322,1183
324,5102
313,1346
314,1346
315,1346
316,1346
317,1346
318,1346
319,1346
320,1346
321,1346
322,1346
313,1351
313,1352
313,1353
313,1354
313,1355
313,1356
313,1357
313,1358
313,1359
313,1360
313,1361
314,1351
